date,school_id,grade,teachers_marked_present,teachers_attendance_marked,total_teachers
2023-01-09,1000000004,9,19,38,42
2023-01-09,1000000005,1,29,39,42
2023-01-09,1000000003,5,19,36,44
2023-01-09,1000000008,7,24,36,41
2023-01-09,1000000001,10,24,32,44
2023-01-09,1000000007,10,13,31,44
2023-01-09,1000000008,3,16,34,44
2023-01-09,1000000001,8,20,34,40
2023-01-09,1000000002,9,28,37,45
2023-01-09,1000000006,10,15,32,41
2023-01-09,1000000005,6,14,36,40
2023-01-09,1000000002,11,24,35,42
2023-01-09,1000000003,2,26,38,45
2023-01-09,1000000004,6,17,31,42
2023-01-09,1000000009,9,22,36,44
2023-01-09,1000000005,2,27,30,41
2023-01-09,1000000001,12,12,38,42
2023-01-09,1000000007,2,10,34,42
2023-01-09,1000000009,10,27,39,40
2023-01-09,1000000005,9,16,33,42
2023-01-09,1000000003,3,11,35,42
2023-01-09,1000000007,9,25,36,40
2023-01-09,1000000005,5,16,31,42
2023-01-09,1000000006,2,19,34,40
2023-01-09,1000000007,7,13,33,41
2023-01-09,1000000010,8,16,39,43
2023-01-09,1000000006,7,12,34,43
2023-01-09,1000000003,12,12,32,42
2023-01-09,1000000005,2,20,39,40
2023-01-09,1000000001,6,22,32,40
2023-01-09,1000000009,4,24,39,40
2023-01-09,1000000006,2,24,34,43
2023-01-09,1000000007,5,11,38,40
2023-01-09,1000000002,3,22,39,44
2023-01-09,1000000001,12,27,34,43
2023-01-09,1000000009,8,21,39,43
2023-01-09,1000000007,6,20,31,41
2023-01-09,1000000002,10,23,34,40
2023-01-09,1000000006,2,14,36,44
2023-01-09,1000000004,3,10,39,45
2023-01-09,1000000006,2,19,31,44
2023-01-09,1000000004,2,13,33,42
2023-01-09,1000000008,3,29,32,40
2023-01-09,1000000003,1,23,33,44
2023-01-09,1000000004,3,26,38,41
2023-01-09,1000000006,10,13,35,41
2023-01-09,1000000001,12,11,32,40
2023-01-09,1000000007,6,24,39,40
2023-01-09,1000000009,6,20,36,41
2023-01-09,1000000001,11,23,32,44
2023-01-09,1000000003,1,22,33,45
2023-01-09,1000000008,10,28,31,43
2023-01-09,1000000010,2,20,39,40
2023-01-09,1000000008,7,23,33,40
2023-01-09,1000000010,6,29,33,44
2023-01-09,1000000001,4,11,31,42
2023-01-09,1000000003,8,15,39,44
2023-01-09,1000000005,6,15,35,44
2023-01-09,1000000006,1,26,31,40
2023-01-09,1000000007,3,16,39,44
2023-01-09,1000000002,5,21,36,44
2023-01-09,1000000007,12,23,33,40
2023-01-09,1000000007,4,17,37,42
2023-01-09,1000000004,5,13,37,45
2023-01-09,1000000009,8,21,36,43
2023-01-09,1000000002,12,10,35,42
2023-01-09,1000000003,10,11,32,40
2023-01-09,1000000008,5,19,33,44
2023-01-09,1000000004,3,16,36,42
2023-01-09,1000000010,9,10,38,43
2023-01-09,1000000010,11,27,33,44
2023-01-09,1000000001,1,17,38,41
2023-01-09,1000000001,6,10,31,44
2023-01-09,1000000001,12,12,31,42
2023-01-09,1000000004,4,26,33,41
2023-01-09,1000000001,7,27,30,40
2023-01-09,1000000003,12,18,35,41
2023-01-09,1000000005,6,27,36,42
2023-01-09,1000000002,8,17,31,42
2023-01-09,1000000002,5,27,39,44
2023-01-09,1000000003,10,19,37,40
2023-01-09,1000000002,12,12,30,40
2023-01-09,1000000002,1,23,32,45
2023-01-09,1000000002,5,24,32,42
2023-01-09,1000000005,11,12,38,45
2023-01-09,1000000005,4,16,36,40
2023-01-09,1000000001,2,14,34,45
2023-01-09,1000000003,9,27,34,41
2023-01-09,1000000004,12,10,32,44
2023-01-09,1000000003,5,11,32,45
2023-01-09,1000000006,4,27,35,42
2023-01-09,1000000010,7,25,36,41
2023-01-09,1000000002,11,14,30,42
2023-01-09,1000000002,12,21,34,41
2023-01-09,1000000010,3,29,32,42
2023-01-09,1000000004,2,11,35,41
2023-01-09,1000000004,9,10,33,40
2023-01-09,1000000002,7,28,31,40
2023-01-09,1000000002,3,17,35,40
2023-01-09,1000000006,10,12,33,41
2023-01-09,1000000001,12,17,37,45
2023-01-09,1000000005,9,22,36,41
2023-01-09,1000000006,9,15,33,41
2023-01-09,1000000010,3,22,36,44
2023-01-09,1000000010,9,27,32,45
2023-01-09,1000000002,11,19,31,41
2023-01-09,1000000002,9,13,33,40
2023-01-09,1000000005,8,13,31,41
2023-01-09,1000000001,10,21,34,45
2023-01-09,1000000009,3,11,33,45
2023-01-09,1000000008,4,20,38,45
2023-01-09,1000000010,4,25,34,41
2023-01-09,1000000006,11,29,34,42
2023-01-09,1000000007,3,11,32,43
2023-01-09,1000000002,6,24,31,42
2023-01-09,1000000004,3,16,38,40
2023-01-09,1000000005,11,28,33,44
2023-01-09,1000000010,11,27,39,41
2023-01-09,1000000001,6,23,39,42
2023-01-09,1000000006,4,19,37,40
2023-01-09,1000000006,4,11,35,45
2023-01-09,1000000003,8,17,34,41
2023-01-09,1000000007,11,13,35,42
2023-01-09,1000000001,9,12,30,43
2023-01-09,1000000003,9,12,30,42
2023-01-09,1000000005,7,10,37,44
2023-01-09,1000000004,1,12,37,45
2023-01-09,1000000009,1,16,35,45
2023-01-09,1000000004,4,11,37,45
2023-01-09,1000000008,6,24,39,42
2023-01-09,1000000010,7,15,36,40
2023-01-09,1000000008,9,23,33,40
2023-01-09,1000000004,5,27,38,44
2023-01-09,1000000007,11,19,31,43
2023-01-09,1000000002,8,27,30,41
2023-01-09,1000000003,1,24,31,40
2023-01-09,1000000009,2,25,36,44
2023-01-09,1000000006,10,17,30,45
2023-01-09,1000000009,8,15,31,42
2023-01-09,1000000004,5,21,38,40
2023-01-09,1000000006,8,29,39,43
2023-01-09,1000000002,10,14,39,44
2023-01-09,1000000007,3,21,33,41
2023-01-09,1000000001,11,29,34,43
2023-01-09,1000000007,12,27,30,45
2023-01-09,1000000004,2,12,32,44
2023-01-09,1000000004,10,16,33,40
2023-01-09,1000000006,5,23,34,40
2023-01-09,1000000004,10,13,38,42
2023-01-09,1000000003,9,14,30,45
2023-01-09,1000000003,11,23,31,42
2023-01-09,1000000006,6,10,30,42
2023-01-09,1000000010,9,14,30,44
2023-01-09,1000000004,3,20,38,40
2023-01-09,1000000009,8,16,36,43
2023-01-09,1000000006,10,18,36,41
2023-01-09,1000000004,10,11,30,43
2023-01-09,1000000007,2,19,36,40
2023-01-09,1000000005,8,28,30,45
2023-01-09,1000000001,3,21,34,41
2023-01-09,1000000005,12,24,33,44
2023-01-09,1000000008,10,19,30,43
2023-01-09,1000000006,1,10,33,43
2023-01-09,1000000005,10,15,39,40
2023-01-09,1000000001,1,21,31,41
2023-01-09,1000000010,5,22,33,43
2023-01-09,1000000002,11,13,35,43
2023-01-09,1000000007,2,14,38,45
2023-01-09,1000000005,1,23,33,43
2023-01-09,1000000010,12,26,35,40
2023-01-09,1000000010,1,29,39,41
2023-01-09,1000000001,2,26,37,42
2023-01-09,1000000002,7,11,31,41
2023-01-09,1000000006,6,10,30,40
2023-01-09,1000000004,8,10,38,43
2023-01-09,1000000008,8,24,35,43
2023-01-09,1000000005,12,19,37,40
2023-01-09,1000000001,7,20,37,45
2023-01-09,1000000002,12,15,39,45
2023-01-09,1000000010,4,22,34,43
2023-01-09,1000000006,3,14,31,41
2023-01-09,1000000005,6,20,30,40
2023-01-09,1000000007,3,18,37,43
2023-01-09,1000000010,2,17,39,41
2023-01-09,1000000003,11,28,36,41
2023-01-09,1000000004,3,23,36,45
2023-01-09,1000000004,9,14,39,40
2023-01-09,1000000009,6,22,37,41
2023-01-09,1000000008,12,25,39,44
2023-01-09,1000000006,4,29,32,43
2023-01-09,1000000002,3,28,32,45
2023-01-09,1000000001,8,19,31,40
2023-01-09,1000000001,2,19,33,42
2023-01-09,1000000001,8,22,39,42
2023-01-09,1000000002,3,10,31,43
2023-01-09,1000000006,6,25,37,41
2023-01-09,1000000006,8,21,38,42
2023-01-09,1000000005,9,17,36,42
2023-01-09,1000000008,7,26,36,40
2023-01-09,1000000002,3,18,34,45
2023-01-09,1000000007,3,25,34,41
2023-01-09,1000000007,5,21,39,42
2023-01-09,1000000001,6,20,30,43
2023-01-09,1000000007,8,27,35,41
2023-01-09,1000000005,7,14,34,42
2023-01-09,1000000002,6,12,34,45
2023-01-09,1000000007,5,17,36,40
2023-01-09,1000000004,10,19,31,43
2023-01-09,1000000004,3,11,36,41
2023-01-09,1000000001,11,13,36,41
2023-01-09,1000000007,2,13,33,43
2023-01-09,1000000005,11,19,34,40
2023-01-09,1000000006,6,12,33,45
2023-01-09,1000000008,9,13,36,40
2023-01-09,1000000007,6,15,39,44
2023-01-09,1000000002,12,25,32,44
2023-01-09,1000000004,11,13,38,42
2023-01-09,1000000002,8,15,38,45
2023-01-09,1000000001,7,16,32,43
2023-01-09,1000000004,5,24,32,45
2023-01-09,1000000001,10,25,37,43
2023-01-09,1000000006,10,14,39,41
2023-01-09,1000000005,4,25,39,45
2023-01-09,1000000007,2,20,36,41
2023-01-09,1000000003,8,10,36,45
2023-01-09,1000000006,2,20,37,43
2023-01-09,1000000010,7,21,39,44
2023-01-09,1000000007,7,23,33,42
2023-01-09,1000000006,1,11,31,43
2023-01-09,1000000001,4,23,36,41
2023-01-09,1000000003,11,21,37,44
2023-01-09,1000000004,7,20,36,44
2023-01-09,1000000006,6,20,30,45
2023-01-09,1000000010,11,22,31,42
2023-01-09,1000000008,3,14,37,44
2023-01-09,1000000009,4,23,39,43
2023-01-09,1000000010,2,20,34,40
2023-01-09,1000000005,4,17,37,45
2023-01-09,1000000009,1,25,35,44
2023-01-09,1000000003,4,26,32,43
2023-01-09,1000000004,6,12,33,43
2023-01-09,1000000006,5,21,31,41
2023-01-09,1000000009,6,28,31,44
2023-01-09,1000000009,9,28,31,44
2023-01-09,1000000001,7,24,37,44
2023-01-09,1000000002,10,21,31,43
2023-01-09,1000000009,6,21,37,45
2023-01-09,1000000010,7,13,31,40
2023-01-09,1000000003,4,11,35,44
2023-01-09,1000000008,2,16,32,44
2023-01-09,1000000010,9,29,32,45
2023-01-09,1000000006,1,24,30,44
2023-01-09,1000000009,7,25,31,40
2023-01-09,1000000004,3,23,37,45
2023-01-09,1000000006,2,18,39,43
2023-01-09,1000000005,1,13,35,42
2023-01-09,1000000004,12,24,38,42
2023-01-09,1000000007,6,29,39,41
2023-01-09,1000000002,3,22,34,43
2023-01-09,1000000001,6,19,38,41
2023-01-09,1000000009,12,19,39,40
2023-01-09,1000000004,3,10,36,42
2023-01-09,1000000010,10,25,33,43
2023-01-09,1000000006,2,25,36,44
2023-01-09,1000000003,10,15,34,43
2023-01-09,1000000009,5,11,33,40
2023-01-09,1000000005,8,24,37,43
2023-01-09,1000000005,11,26,32,42
2023-01-09,1000000007,11,18,34,41
2023-01-09,1000000001,4,18,34,40
2023-01-09,1000000002,3,27,39,44
2023-01-09,1000000003,4,15,38,41
2023-01-09,1000000002,8,22,31,41
2023-01-09,1000000010,5,18,31,43
2023-01-09,1000000005,5,11,30,45
2023-01-09,1000000001,1,19,32,43
2023-01-09,1000000005,1,29,32,42
2023-01-09,1000000008,12,12,36,45
2023-01-09,1000000008,1,17,33,43
2023-01-09,1000000007,11,26,39,44
2023-01-09,1000000001,2,21,38,42
2023-01-09,1000000005,1,18,31,42
2023-01-09,1000000008,3,21,31,43
2023-01-09,1000000009,2,14,36,44
2023-01-09,1000000003,7,19,38,45
2023-01-09,1000000003,7,10,30,41
2023-01-09,1000000009,2,29,38,43
2023-01-09,1000000002,1,22,37,44
2023-01-09,1000000008,6,24,39,40
2023-01-09,1000000001,8,13,36,42
2023-01-09,1000000004,12,26,35,44
2023-01-09,1000000008,3,12,32,42
2023-01-09,1000000002,8,25,31,40
2023-01-09,1000000004,7,23,36,40
2023-01-09,1000000007,8,15,31,41
2023-01-09,1000000008,7,17,34,45
2023-01-09,1000000006,4,14,37,43
2023-01-09,1000000009,4,17,33,43
2023-01-09,1000000001,11,14,30,42
2023-01-09,1000000009,12,23,37,42
2023-01-09,1000000003,2,27,38,41
2023-01-09,1000000004,3,27,36,40
2023-01-09,1000000009,12,11,39,43
2023-01-09,1000000004,4,23,34,45
2023-01-09,1000000003,5,28,36,42
2023-01-09,1000000009,8,25,38,42
2023-01-09,1000000010,8,16,32,43
2023-01-09,1000000008,8,28,34,42
2023-01-09,1000000001,10,24,37,40
2023-01-09,1000000005,3,12,33,45
2023-01-09,1000000001,2,13,34,43
2023-01-09,1000000010,7,18,39,40
2023-01-09,1000000004,8,22,33,41
2023-01-09,1000000004,5,27,33,41
2023-01-09,1000000009,4,12,35,43
2023-01-09,1000000007,2,12,31,40
2023-01-09,1000000003,6,19,35,42
2023-01-09,1000000004,11,15,30,45
2023-01-09,1000000006,10,25,30,40
2023-01-09,1000000009,7,13,34,45
2023-01-09,1000000002,1,26,39,43
2023-01-09,1000000008,2,27,36,45
2023-01-09,1000000007,9,21,36,42
2023-01-09,1000000007,2,22,38,45
2023-01-09,1000000004,12,18,35,41
2023-01-09,1000000008,3,10,36,44
2023-01-09,1000000007,9,10,35,44
2023-01-09,1000000005,9,14,39,45
2023-01-09,1000000002,1,25,32,41
2023-01-09,1000000002,3,20,39,40
2023-01-09,1000000006,10,20,38,45
2023-01-09,1000000006,6,10,35,45
2023-01-09,1000000007,8,10,35,40
2023-01-09,1000000001,10,11,35,40
2023-01-09,1000000006,1,24,38,45
2023-01-09,1000000008,7,21,39,41
2023-01-09,1000000006,11,13,39,42
2023-01-09,1000000008,9,25,34,42
2023-01-09,1000000010,6,11,30,40
2023-01-09,1000000007,1,17,34,40
2023-01-09,1000000009,9,21,34,43
2023-01-09,1000000009,9,24,33,44
2023-01-09,1000000002,9,28,33,41
2023-01-09,1000000009,5,25,39,42
2023-01-09,1000000005,11,12,39,40
2023-01-09,1000000006,1,26,33,40
2023-01-09,1000000008,8,17,37,42
2023-01-09,1000000007,2,22,36,42
2023-01-09,1000000006,11,27,35,44
2023-01-09,1000000007,10,26,33,40
2023-01-09,1000000004,5,24,31,41
2023-01-09,1000000002,1,18,32,45
2023-01-09,1000000002,6,15,36,42
2023-01-09,1000000010,2,12,34,43
2023-01-09,1000000003,1,11,31,40
2023-01-09,1000000006,1,28,36,44
2023-01-09,1000000005,1,11,35,40
2023-01-09,1000000005,3,26,33,42
2023-01-09,1000000007,6,26,36,44
2023-01-09,1000000004,5,12,39,43
2023-01-09,1000000004,7,10,38,43
2023-01-09,1000000008,6,17,33,43
2023-01-09,1000000005,8,17,33,43
2023-01-09,1000000008,9,25,37,45
2023-01-09,1000000005,3,18,33,40
2023-01-09,1000000008,7,24,38,45
2023-01-09,1000000005,6,13,34,42
2023-01-09,1000000004,9,14,38,45
2023-01-09,1000000010,3,19,37,44
2023-01-09,1000000009,9,26,30,45
2023-01-09,1000000007,11,13,30,45
2023-01-09,1000000004,10,25,30,43
2023-01-09,1000000006,9,25,37,42
2023-01-09,1000000008,2,19,30,41
2023-01-09,1000000001,12,27,32,42
2023-01-09,1000000003,5,17,37,42
2023-01-09,1000000001,3,24,35,40
2023-01-09,1000000001,4,23,36,45
2023-01-09,1000000004,6,16,37,44
2023-01-09,1000000010,4,25,33,43
2023-01-09,1000000006,4,25,36,41
2023-01-09,1000000005,5,28,35,44
2023-01-09,1000000001,5,17,30,40
2023-01-09,1000000005,11,11,30,44
2023-01-09,1000000007,3,15,36,41
2023-01-09,1000000006,5,29,31,42
2023-01-09,1000000007,1,24,35,41
2023-01-09,1000000005,6,16,36,41
2023-01-09,1000000006,9,17,30,45
2023-01-09,1000000007,11,10,31,43
2023-01-09,1000000002,7,15,34,45
2023-01-09,1000000001,4,14,36,45
2023-01-09,1000000003,12,27,35,41
2023-01-09,1000000001,3,20,30,40
2023-01-09,1000000001,11,10,39,40
2023-01-09,1000000010,6,15,39,41
2023-01-09,1000000008,3,18,39,45
2023-01-09,1000000002,7,26,32,41
2023-01-09,1000000009,8,24,38,43
2023-01-09,1000000005,9,10,31,44
2023-01-09,1000000010,6,19,39,42
2023-01-09,1000000006,12,15,34,40
2023-01-09,1000000010,4,22,37,43
2023-01-09,1000000008,5,24,35,40
2023-01-09,1000000008,12,17,30,41
2023-01-09,1000000004,6,19,32,42
2023-01-09,1000000002,9,27,33,44
2023-01-09,1000000010,11,29,33,41
2023-01-09,1000000009,6,22,36,45
2023-01-09,1000000001,5,24,30,45
2023-01-09,1000000002,7,15,36,44
2023-01-09,1000000003,7,26,39,42
2023-01-09,1000000006,4,24,32,42
2023-01-09,1000000004,11,14,33,45
2023-01-09,1000000009,5,22,38,42
2023-01-09,1000000001,7,19,37,41
2023-01-09,1000000004,9,19,37,42
2023-01-09,1000000010,3,17,37,45
2023-01-09,1000000003,2,18,32,42
2023-01-09,1000000004,7,19,39,44
2023-01-09,1000000002,8,19,33,42
2023-01-09,1000000010,12,20,33,43
2023-01-09,1000000010,2,27,36,44
2023-01-09,1000000005,1,13,37,45
2023-01-09,1000000008,3,10,36,42
2023-01-09,1000000001,7,13,37,43
2023-01-09,1000000008,6,22,36,42
2023-01-09,1000000007,1,16,39,43
2023-01-09,1000000005,8,19,33,44
2023-01-09,1000000009,8,16,38,41
2023-01-09,1000000009,8,22,39,40
2023-01-09,1000000010,1,16,30,43
2023-01-09,1000000007,9,14,39,45
2023-01-09,1000000005,4,28,31,45
2023-01-09,1000000004,4,28,35,44
2023-01-09,1000000007,9,18,36,40
2023-01-09,1000000003,5,15,30,40
2023-01-09,1000000003,9,22,33,43
2023-01-09,1000000003,7,25,35,42
2023-01-09,1000000002,3,20,31,41
2023-01-09,1000000005,12,21,30,42
2023-01-09,1000000003,7,22,30,44
2023-01-09,1000000007,4,25,36,43
2023-01-09,1000000003,4,12,37,43
2023-01-09,1000000010,8,19,35,41
2023-01-09,1000000005,6,12,33,43
2023-01-09,1000000009,4,15,31,41
2023-01-09,1000000004,1,11,33,44
2023-01-09,1000000004,8,24,33,41
2023-01-09,1000000001,12,15,34,41
2023-01-09,1000000001,11,20,35,42
2023-01-09,1000000002,12,15,32,43
2023-01-09,1000000005,1,14,38,44
2023-01-09,1000000005,3,26,38,40
2023-01-09,1000000005,10,28,39,45
2023-01-09,1000000002,3,23,34,44
2023-01-09,1000000003,12,17,31,44
2023-01-09,1000000005,2,21,33,41
2023-01-09,1000000008,12,26,35,45
2023-01-09,1000000006,7,21,37,41
2023-01-09,1000000001,12,13,35,44
2023-01-09,1000000010,7,20,32,42
2023-01-09,1000000009,2,25,32,43
2023-01-09,1000000002,12,19,32,40
2023-01-09,1000000005,11,10,30,43
2023-01-09,1000000001,1,17,37,45
2023-01-09,1000000004,12,18,38,44
2023-01-09,1000000007,10,17,32,40
2023-01-09,1000000005,2,20,38,41
2023-01-09,1000000002,7,20,33,40
2023-01-09,1000000008,4,26,36,44
2023-01-09,1000000007,4,18,38,42
2023-01-09,1000000003,4,22,34,45
2023-01-09,1000000008,6,15,38,42
2023-01-09,1000000005,3,12,32,41
2023-01-09,1000000002,2,20,30,42
2023-01-09,1000000007,2,16,37,41
2023-01-09,1000000001,4,18,35,43
2023-01-09,1000000007,7,11,34,40
2023-01-09,1000000001,11,10,31,42
2023-01-09,1000000002,5,25,39,42
2023-01-09,1000000001,12,10,33,42
2023-01-09,1000000005,12,28,32,45
2023-01-09,1000000006,10,27,30,43
2023-01-09,1000000008,8,24,39,40
2023-01-09,1000000010,10,23,39,42
2023-01-09,1000000005,5,11,34,42
2023-01-09,1000000010,6,24,32,45
2023-01-09,1000000008,7,11,36,42
2023-01-09,1000000005,4,23,32,45
2023-01-09,1000000006,8,29,30,42
2023-01-09,1000000003,6,14,32,42
2023-01-09,1000000010,3,20,31,40
2023-01-09,1000000001,4,24,35,44
2023-01-09,1000000001,1,25,37,44
2023-01-09,1000000002,7,22,36,43
2023-01-09,1000000006,2,23,31,41
2023-01-09,1000000003,5,26,37,40
2023-01-09,1000000008,4,17,32,45
2023-01-09,1000000001,9,28,37,41
2023-01-09,1000000008,11,11,39,44
2023-01-09,1000000003,5,18,39,42
2023-01-09,1000000009,9,15,32,45
2023-01-09,1000000003,8,15,35,42
2023-01-09,1000000007,2,13,33,40
2023-01-09,1000000005,7,25,38,45
2023-01-09,1000000003,8,19,39,41
2023-01-09,1000000005,8,10,30,40
2023-01-09,1000000010,7,19,32,42
2023-01-09,1000000005,10,10,32,45
2023-01-09,1000000002,3,29,31,40
2023-01-09,1000000010,9,11,38,42
2023-01-09,1000000007,9,17,36,40
2023-01-09,1000000006,4,27,35,45
2023-01-09,1000000009,11,15,34,42
2023-01-09,1000000009,8,26,34,41
2023-01-09,1000000001,11,27,32,41
2023-01-09,1000000008,1,21,35,43
2023-01-09,1000000009,1,21,34,42
2023-01-09,1000000006,3,11,39,41
2023-01-09,1000000004,5,29,38,42
2023-01-09,1000000006,11,27,35,40
2023-01-09,1000000008,6,26,30,41
2023-01-09,1000000009,1,13,37,40
2023-01-09,1000000006,8,15,36,40
2023-01-09,1000000006,10,16,37,45
2023-01-09,1000000005,9,16,35,44
2023-01-09,1000000009,6,17,37,44
2023-01-09,1000000003,1,28,34,41
2023-01-09,1000000006,3,21,33,41
2023-01-09,1000000002,5,11,38,40
2023-01-09,1000000009,9,26,39,40
2023-01-09,1000000008,9,26,34,41
2023-01-09,1000000004,6,11,36,44
2023-01-09,1000000004,8,21,36,43
2023-01-09,1000000005,6,27,39,44
2023-01-09,1000000007,8,13,35,42
2023-01-09,1000000008,3,16,34,43
2023-01-09,1000000003,8,20,32,45
2023-01-09,1000000004,12,20,30,45
2023-01-09,1000000006,4,15,33,44
2023-01-09,1000000006,8,10,37,45
2023-01-09,1000000010,8,24,32,42
2023-01-09,1000000002,1,10,38,45
2023-01-09,1000000002,3,13,32,40
2023-01-09,1000000010,6,14,36,45
2023-01-09,1000000004,11,18,36,45
2023-01-09,1000000001,2,19,39,43
2023-01-09,1000000001,5,15,34,40
2023-01-09,1000000006,1,21,35,45
2023-01-09,1000000003,5,27,35,42
2023-01-09,1000000010,8,12,31,40
2023-01-09,1000000004,2,19,36,42
2023-01-09,1000000001,12,16,30,40
2023-01-09,1000000010,4,10,37,40
2023-01-09,1000000003,1,28,36,40
2023-01-09,1000000005,1,13,33,43
2023-01-09,1000000004,10,21,32,40
2023-01-09,1000000005,1,16,35,45
2023-01-09,1000000007,12,27,34,44
2023-01-09,1000000008,9,28,39,44
2023-01-09,1000000007,2,15,34,41
2023-01-09,1000000008,8,21,37,44
2023-01-09,1000000004,12,17,37,40
2023-01-09,1000000004,3,16,31,40
2023-01-09,1000000008,2,16,33,43
2023-01-09,1000000005,10,13,32,40
2023-01-09,1000000002,1,15,38,40
2023-01-09,1000000004,3,18,39,45
2023-01-09,1000000010,2,18,30,45
2023-01-09,1000000001,7,28,30,43
2023-01-09,1000000010,7,20,33,43
2023-01-09,1000000010,10,29,30,42
2023-01-09,1000000006,9,26,30,44
2023-01-09,1000000010,10,18,36,40
2023-01-09,1000000004,2,16,34,44
2023-01-09,1000000006,12,16,38,42
2023-01-09,1000000009,4,13,36,40
2023-01-09,1000000006,12,11,39,43
2023-01-09,1000000003,6,19,31,41
2023-01-09,1000000001,6,12,34,45
2023-01-09,1000000010,1,20,38,44
2023-01-09,1000000007,8,11,35,44
2023-01-09,1000000008,10,27,30,41
2023-01-09,1000000007,8,12,39,42
2023-01-09,1000000008,6,23,30,42
2023-01-09,1000000009,7,10,36,45
2023-01-09,1000000008,11,29,32,42
2023-01-09,1000000005,3,17,31,42
2023-01-09,1000000001,2,22,34,45
2023-01-09,1000000009,5,26,35,44
2023-01-09,1000000008,9,23,38,43
2023-01-09,1000000004,8,13,37,42
2023-01-09,1000000002,10,13,31,41
2023-01-09,1000000003,9,20,36,40
2023-01-09,1000000008,5,16,35,41
2023-01-09,1000000003,10,12,35,41
2023-01-09,1000000010,8,23,34,42
2023-01-09,1000000005,11,17,32,42
2023-01-09,1000000005,5,26,30,44
2023-01-09,1000000008,9,22,31,44
2023-01-09,1000000001,12,25,35,45
2023-01-09,1000000006,12,23,37,42
2023-01-09,1000000010,10,20,38,44
2023-01-09,1000000002,1,16,33,44
2023-01-09,1000000010,2,22,35,40
2023-01-09,1000000009,12,28,34,43
2023-01-09,1000000004,5,26,38,43
2023-01-09,1000000010,7,16,38,41
2023-01-09,1000000008,5,16,37,43
2023-01-09,1000000006,8,10,39,45
2023-01-09,1000000005,4,20,32,45
2023-01-09,1000000004,12,28,35,40
2023-01-09,1000000008,5,11,38,44
2023-01-09,1000000009,1,19,38,43
2023-01-09,1000000001,5,23,35,45
2023-01-09,1000000007,4,28,32,45
2023-01-09,1000000003,5,22,32,40
2023-01-09,1000000004,5,19,30,43
2023-01-09,1000000008,9,10,39,44
2023-01-09,1000000008,9,14,33,43
2023-01-09,1000000001,2,13,37,43
2023-01-09,1000000003,3,20,32,45
2023-01-09,1000000007,12,15,33,43
2023-01-09,1000000002,7,16,37,43
2023-01-09,1000000006,4,20,33,42
2023-01-09,1000000003,5,13,32,41
2023-01-09,1000000003,9,22,35,41
2023-01-09,1000000002,1,11,37,45
2023-01-09,1000000006,10,13,37,45
2023-01-09,1000000007,3,11,32,41
2023-01-09,1000000007,4,12,30,43
2023-01-09,1000000001,9,28,38,43
2023-01-09,1000000003,2,27,32,45
2023-01-09,1000000003,8,27,39,45
2023-01-09,1000000002,11,29,36,40
2023-01-09,1000000008,12,19,37,45
2023-01-09,1000000003,5,17,31,43
2023-01-09,1000000006,7,16,35,42
2023-01-09,1000000010,12,25,30,40
2023-01-09,1000000004,1,14,36,42
2023-01-09,1000000003,6,29,35,40
2023-01-09,1000000009,4,21,31,45
2023-01-09,1000000009,10,21,31,44
2023-01-09,1000000006,1,28,35,45
2023-01-09,1000000002,3,29,32,43
2023-01-09,1000000009,12,23,31,43
2023-01-09,1000000009,7,24,35,41
2023-01-09,1000000006,6,24,31,43
2023-01-09,1000000009,2,10,37,45
2023-01-09,1000000007,5,20,31,40
2023-01-09,1000000010,12,11,38,40
2023-01-09,1000000003,9,20,31,43
2023-01-09,1000000007,6,29,35,45
2023-01-09,1000000007,10,29,39,40
2023-01-09,1000000004,1,29,39,41
2023-01-09,1000000006,9,14,31,45
2023-01-09,1000000001,8,10,32,40
2023-01-09,1000000008,6,18,36,41
2023-01-09,1000000005,2,28,33,43
2023-01-09,1000000004,1,12,30,43
2023-01-09,1000000006,1,27,33,43
2023-01-09,1000000010,7,14,37,44
2023-01-09,1000000002,1,17,38,41
2023-01-09,1000000007,4,29,30,40
2023-01-09,1000000009,8,26,35,42
2023-01-09,1000000009,11,25,30,45
2023-01-09,1000000005,6,25,32,45
2023-01-09,1000000007,5,21,39,44
2023-01-09,1000000009,4,17,33,40
2023-01-09,1000000005,10,15,35,40
2023-01-09,1000000006,11,17,33,42
2023-01-09,1000000010,6,21,33,45
2023-01-09,1000000007,2,14,33,42
2023-01-09,1000000004,6,18,34,41
2023-01-09,1000000002,11,10,34,40
2023-01-09,1000000006,8,27,36,42
2023-01-09,1000000010,6,24,35,45
2023-01-09,1000000009,11,28,32,40
2023-01-09,1000000005,12,16,30,43
2023-01-09,1000000003,6,27,38,42
2023-01-09,1000000008,11,29,31,45
2023-01-09,1000000004,7,26,30,45
2023-01-09,1000000003,11,29,33,45
2023-01-09,1000000010,5,28,38,40
2023-01-09,1000000005,4,28,37,45
2023-01-09,1000000009,4,16,34,45
2023-01-09,1000000005,7,14,36,44
2023-01-09,1000000008,10,11,34,42
2023-01-09,1000000005,11,24,30,44
2023-01-09,1000000005,12,26,36,45
2023-01-09,1000000010,8,28,32,43
2023-01-09,1000000010,5,17,34,44
2023-01-09,1000000006,10,10,37,42
2023-01-09,1000000001,2,20,34,43
2023-01-09,1000000003,2,22,33,42
2023-01-09,1000000004,2,22,37,45
2023-01-09,1000000002,12,25,37,45
