academic_year,school_id,grade,total_teachers,students_enrolled
2022,9564231966,8,10,22
2022,9041538569,2,7,27
2022,9075684417,9,13,30
2022,9549052459,2,10,20
2022,9021690194,4,8,22
2022,9533924363,9,15,29
2022,9420572778,12,5,30
2022,9147284926,5,6,20
2022,9486301655,4,11,20
2022,9480442975,2,9,26
2022,9333871923,10,15,26
2022,9276408120,9,13,29
2022,9292114563,8,15,24
2022,9283490230,11,15,23
2022,9251284160,1,13,20
2022,9252083128,11,6,29
2022,9160739436,6,7,27
2022,9419985427,12,6,30
2022,9568466896,2,13,26
2022,9239481785,8,9,26
2022,9547879627,8,7,26
2022,9344768081,2,13,27
2022,9120075264,5,13,30
2022,9515187218,7,8,23
2022,9180812866,2,11,24
2022,9080502198,11,10,30
2022,9363213236,11,11,25
2022,9125325793,1,8,25
2022,9258012498,12,9,24
2022,9366153033,6,15,21
2022,9462430669,2,6,21
2022,9477929445,1,7,25
2022,9444216167,3,6,26
2022,9192145091,3,15,27
2022,9554930824,3,12,25
2022,9020905500,8,10,25
2022,9509910379,3,9,25
2022,9138470780,9,15,25
2022,9207026907,5,11,26
2022,9340164946,3,9,27
2022,9139450065,11,11,29
2022,9108082569,10,11,24
2022,9028978798,3,5,30
2022,9495917032,1,14,24
2022,9180368047,10,7,28
2022,9224624961,9,6,24
2022,9185499571,2,8,30
2022,9558152956,3,11,29
2022,9224433886,11,6,24
2022,9115074977,12,14,26
2022,9451993578,4,14,22
2022,9156937357,11,14,22
2022,9513460420,11,12,20
2022,9412794636,3,5,29
2022,9327140833,10,13,27
2022,9002597799,1,15,21
2022,9195598444,3,11,21
2022,9166986134,7,10,26
2022,9215092596,12,13,20
2022,9474079360,1,15,23
2022,9043064320,8,9,30
2022,9132003747,11,14,29
2022,9197215755,9,6,28
2022,9136826699,7,11,28
2022,9084490039,3,11,30
2022,9420074979,10,11,22
2022,9084974876,3,11,29
2022,9537724324,2,5,27
2022,9054913830,1,7,20
2022,9127903961,9,7,27
2022,9378972723,3,15,25
2022,9043078383,6,5,24
2022,9332452520,9,9,22
2022,9091870894,5,9,26
2022,9550183544,3,5,21
2022,9336136987,2,6,26
2022,9237744044,1,7,30
2022,9103532465,10,5,29
2022,9128645809,11,6,22
2022,9506405616,9,10,24
2022,9112689947,11,14,30
2022,9276997823,5,9,23
2022,9319854312,6,5,26
2022,9471789679,5,12,28
2022,9215248030,12,13,23
2022,9498805749,10,9,22
2022,9576138085,2,5,24
2022,9516012683,12,6,25
2022,9401961968,12,15,29
2022,9021982694,12,13,21
2022,9108628887,12,7,28
2022,9493248224,2,7,20
2022,9088592466,5,12,21
2022,9572248229,12,7,23
2022,9504353836,3,5,26
2022,9518963730,10,8,21
2022,9080063979,8,5,25
2022,9015190297,3,13,30
2022,9220300793,9,9,29
2022,9087228604,2,15,23
2022,9196124632,7,12,26
2022,9435944866,10,11,25
2022,9542124410,10,12,27
2022,9255224589,4,14,21
2022,9068523254,10,9,24
2022,9047341480,4,14,23
2022,9252633494,1,9,28
2022,9008994295,12,15,22
2022,9474605394,6,12,24
2022,9087100676,7,8,25
2022,9103818569,7,8,25
2022,9390548811,12,13,27
2022,9351635577,7,6,20
2022,9234742793,3,10,20
2022,9530241980,5,12,29
2022,9431586994,2,6,23
2022,9199317731,8,11,21
2022,9017968163,2,10,22
2022,9428337184,6,13,28
2022,9493146149,1,5,29
2022,9249169657,8,11,22
2022,9124787303,2,13,30
2022,9549046071,7,13,29
2022,9326737580,2,15,21
2022,9333324769,4,11,23
2022,9287409814,1,15,20
2022,9391835927,1,5,30
2022,9554145026,11,14,23
2022,9495241115,5,6,20
2022,9413384918,4,6,21
2022,9331359345,7,15,23
2022,9186169605,4,14,25
2022,9489284261,8,13,29
2022,9089546723,1,12,20
2022,9245285290,6,12,23
2022,9197909433,9,5,20
2022,9462453025,12,10,26
2022,9065612656,6,13,29
2022,9183515434,12,12,23
2022,9304698565,11,6,23
2022,9228602260,8,12,22
2022,9288051860,8,5,28
2022,9244110805,5,9,28
2022,9053388036,7,12,27
2022,9515489761,4,13,28
2022,9439703085,5,8,27
2022,9533758814,10,15,25
2022,9197523228,11,15,23
2022,9564319854,8,10,22
2022,9417488148,10,10,29
2022,9546550888,10,8,26
2022,9080931010,8,12,27
2022,9054873169,3,13,23
2022,9326772157,12,7,25
2022,9567492668,9,8,24
2022,9200674353,3,12,29
2022,9058876250,5,15,23
2022,9044120312,12,8,30
2022,9358634031,4,12,27
2022,9230583312,10,7,26
2022,9358760789,9,11,27
2022,9472143998,9,5,28
2022,9468213028,3,9,21
2022,9166938895,3,11,28
2022,9327385587,1,15,25
2022,9551210329,3,11,30
2022,9129756005,1,13,22
2022,9044233070,8,12,27
2022,9425816949,1,14,23
2022,9545895416,10,10,27
2022,9011356732,9,12,26
2022,9413798123,8,9,23
2022,9009786103,2,11,21
2022,9085792718,4,6,29
2022,9004518649,5,6,27
2022,9375151986,10,15,24
2022,9120293096,9,10,27
2022,9544731686,6,15,23
2022,9093098339,12,12,29
2022,9178430325,11,12,30
2022,9557047696,5,6,23
2022,9482914887,9,6,27
2022,9573774431,2,10,30
2022,9559714736,6,8,24
2022,9441934025,10,11,22
2022,9335644330,9,10,23
2022,9517652014,8,9,21
2022,9576586569,11,14,25
2022,9146811366,7,9,21
2022,9510511254,5,8,29
2022,9499281614,4,13,30
2022,9415033518,4,14,20
2022,9289247606,6,12,24
2022,9020724827,5,6,24
2022,9299328156,4,7,27
2022,9542476067,9,13,30
2022,9105034395,7,12,27
2022,9165181732,11,15,23
2022,9076364949,6,12,27
2022,9537990646,11,13,20
2022,9574941684,1,11,22
2022,9579840383,11,10,20
2022,9093802557,3,6,24
2022,9064803429,11,9,22
2022,9119896393,12,9,30
2022,9069408680,3,13,27
2022,9464412575,11,6,30
2022,9271569867,6,15,27
2022,9114803252,9,12,20
2022,9510604087,4,12,23
2022,9387156231,12,7,28
2022,9070292662,12,8,20
2022,9039281856,5,5,30
2022,9231725756,7,6,29
2022,9256876715,11,13,27
2022,9242725364,4,15,29
2022,9272572936,3,15,28
2022,9518193558,5,15,28
2022,9331612547,4,8,28
2022,9553559407,5,5,20
2022,9059349093,9,13,25
2022,9444752428,4,14,28
2022,9226265953,1,11,25
2022,9343533708,6,13,22
2022,9352846477,8,9,27
2022,9079491074,9,6,20
2022,9114652050,10,7,29
2022,9216083987,3,14,27
2022,9080651175,5,15,28
2022,9482358549,10,12,25
2022,9326548144,1,9,26
2022,9066184477,3,8,27
2022,9360863500,9,6,23
2022,9348594503,8,11,23
2022,9424320435,6,15,25
2022,9103792305,1,5,24
2022,9290822803,6,6,21
2022,9503951856,10,10,22
2022,9236597139,7,7,23
2022,9549301207,10,9,21
2022,9536135805,2,10,22
2022,9083625370,12,15,22
2022,9338809203,8,12,22
2022,9229506356,5,14,20
2022,9527195763,3,12,24
2022,9392182135,8,5,23
2022,9273592423,3,14,24
2022,9236100881,8,11,27
2022,9339994803,11,10,30
2022,9248988083,5,10,23
2022,9425993820,2,14,22
2022,9150228058,2,5,23
2022,9271297304,4,15,20
2022,9150839815,12,7,30
2022,9507740133,4,15,21
2022,9242966456,11,9,21
2022,9072142551,11,10,26
2022,9204330150,9,10,25
2022,9283663359,8,6,20
2022,9502721659,5,9,22
2022,9127345434,2,9,28
2022,9529133701,4,9,25
2022,9219855892,9,6,25
2022,9366357384,4,8,24
2022,9353111658,6,5,29
2022,9392907377,8,11,30
2022,9551898599,6,5,30
2022,9171496510,11,6,22
2022,9160244636,6,14,27
2022,9193265230,9,6,21
2022,9516503164,7,7,30
2022,9017453764,4,8,27
2022,9278730046,6,11,30
2022,9074611849,9,10,25
2022,9170065792,11,12,30
2022,9223815404,12,11,23
2022,9214779607,11,12,25
2022,9086292270,10,6,29
2022,9566251642,10,8,22
2022,9022152996,3,14,21
2022,9241498161,1,11,28
2022,9475562929,3,5,20
2022,9572968075,3,5,21
2022,9000446585,12,5,25
2022,9174179194,2,8,22
2022,9165357616,7,13,25
2022,9317577120,12,8,30
2022,9403041663,2,14,24
2022,9530123952,7,6,27
2022,9552901292,3,15,27
2022,9379367343,9,5,20
2022,9378671065,12,14,21
2022,9014658053,12,14,29
2022,9487440198,6,12,25
2022,9472707406,10,11,23
2022,9340650942,5,5,25
2022,9026143189,9,11,21
2022,9323682894,1,7,21
2022,9012197184,1,10,21
2022,9396066237,1,7,20
2022,9311046520,7,7,30
2022,9126839014,9,15,22
2022,9118587274,11,7,25
2022,9111304549,5,7,25
2022,9086859203,2,13,26
2022,9107720583,8,6,21
2022,9208797474,3,11,23
2022,9320607217,2,11,25
2022,9309450231,1,12,27
2022,9218357703,9,5,29
2022,9358308460,2,13,28
2022,9104162991,12,5,30
2022,9299154389,11,12,30
2022,9267044728,3,12,24
2022,9096973298,4,12,29
2022,9302452952,7,14,29
2022,9308157288,3,14,21
2022,9390218036,6,5,30
2022,9283820060,12,12,30
2022,9135118319,3,5,25
2022,9427667658,10,7,30
2022,9471400405,6,12,26
2022,9398996467,10,10,30
2022,9188838650,2,12,24
2022,9166500079,4,14,22
2022,9003346388,7,14,30
2022,9255330366,3,15,27
2022,9125249484,7,7,29
2022,9475708721,10,9,22
2022,9223507289,10,6,26
2022,9152105224,10,13,27
2022,9542244541,5,15,22
2022,9082192716,6,11,26
2022,9479428395,4,9,20
2022,9067871347,1,9,30
2022,9151986406,3,10,28
2022,9186386669,10,11,25
2022,9534116432,6,13,23
2022,9513556074,11,9,20
2022,9444739500,4,13,24
2022,9388141147,2,10,21
2022,9563280109,7,14,29
2022,9493447130,2,12,25
2022,9414077995,10,6,20
2022,9105882072,10,5,24
2022,9401503672,3,8,29
2022,9104544511,10,11,26
2022,9508655632,7,10,23
2022,9081377433,10,12,20
2022,9109802739,10,15,29
2022,9451324210,8,6,30
2022,9012556070,2,5,23
2022,9093402178,4,6,26
2022,9193732452,9,15,22
2022,9332781660,12,15,23
2022,9358146003,6,6,21
2022,9251873937,9,8,24
2022,9047888809,2,6,27
2022,9028648469,11,10,30
2022,9073638482,5,12,29
2022,9075140863,1,12,29
2022,9373924810,3,8,24
2022,9457237155,2,11,23
2022,9048418553,2,5,28
2022,9405312395,11,5,22
2022,9042183151,3,11,27
2022,9411207678,1,11,26
2022,9091692470,7,5,22
2022,9387611122,4,5,21
2022,9507086158,4,8,29
2022,9186054113,2,9,23
2022,9025262162,3,10,25
2022,9167625189,5,13,28
2022,9405146977,8,12,25
2022,9406375187,3,14,20
2022,9353601710,7,5,26
2022,9064318407,3,5,25
2022,9325014978,7,9,23
2022,9351071502,5,10,30
2022,9110476808,10,6,26
2022,9405078117,9,8,21
2022,9165615175,5,11,30
2022,9251838129,3,5,22
2022,9069792789,5,13,28
2022,9380492659,10,12,26
2022,9411411453,7,15,29
2022,9181207334,7,13,20
2022,9438781752,4,10,22
2022,9541806663,4,12,20
2022,9377372550,1,12,27
2022,9392593181,4,11,20
2022,9395503221,9,14,21
2022,9550628082,11,5,28
2022,9238997300,4,8,23
2022,9510119628,8,8,28
2022,9557331865,6,14,26
2022,9250805755,9,14,27
2022,9501509155,2,12,30
2022,9301672758,8,6,23
2022,9236284307,11,14,24
2022,9444097347,1,14,26
2022,9512151308,12,9,24
2022,9087746394,12,14,22
2022,9567238388,4,12,22
2022,9274217476,1,5,28
2022,9466244147,7,10,23
2022,9466999981,6,9,20
2022,9118588691,3,15,24
2022,9099318746,11,11,22
2022,9190821185,11,11,22
2022,9106392599,12,11,26
2022,9545226850,3,11,26
2022,9362679808,5,11,22
2022,9105425112,4,14,22
2022,9448946588,10,7,30
2022,9528908427,5,9,30
2022,9519177610,2,8,23
2022,9256020937,9,11,27
2022,9424588717,8,11,29
2022,9482620657,2,6,23
2022,9343445652,12,5,30
2022,9230055577,5,15,25
2022,9272819456,3,12,25
2022,9410745524,10,11,22
2022,9402720414,11,13,24
2022,9011480410,7,14,20
2022,9278484966,8,14,29
2022,9180390197,11,14,27
2022,9568770919,1,6,30
2022,9515542293,3,10,21
2022,9234073808,6,9,26
2022,9173956946,1,12,27
2022,9021374291,11,12,29
2022,9065573629,12,5,25
2022,9372362993,10,9,20
2022,9327672529,4,8,30
2022,9490744202,12,13,24
2022,9031598651,8,8,28
2022,9429263752,11,12,30
2022,9006273112,4,6,21
2022,9048035180,9,13,27
2022,9492078019,3,14,30
2022,9402156941,10,13,30
2022,9544474634,3,15,21
2022,9051867095,6,8,22
2022,9154410200,7,5,30
2022,9476703454,4,15,30
2022,9251875994,8,15,21
2022,9562082771,10,14,24
2022,9202632301,11,10,20
2022,9352992271,7,13,23
2022,9253347896,5,15,20
2022,9469201296,8,12,24
2022,9400102701,1,5,23
2022,9253959304,9,5,22
2022,9133080485,7,15,20
2022,9441882491,12,9,28
2022,9221960953,11,12,23
2022,9118521798,5,14,21
2022,9186598550,6,15,28
2022,9348703756,12,6,25
2022,9126143468,12,7,20
2022,9199752186,4,7,28
2022,9018014721,6,10,26
2022,9326721418,10,7,28
2022,9285713390,7,14,27
2022,9541924813,11,9,23
2022,9496830674,8,13,28
2022,9564453958,10,5,22
2022,9224386534,10,11,23
2022,9561922073,7,13,24
2022,9137800799,12,12,21
2022,9522920369,7,9,22
2022,9041100764,9,14,20
2022,9424544160,3,12,21
2022,9414894559,2,13,20
2022,9175416136,9,15,22
2022,9229416077,5,8,25
2022,9369982083,6,9,27
2022,9421843950,7,11,22
2022,9559385554,3,13,24
2022,9440403274,6,7,26
2022,9579678266,7,13,25
2022,9500660559,7,7,25
2022,9086697437,3,14,23
2022,9259167969,3,14,25
2022,9045719485,5,5,23
2022,9561672367,4,15,23
2022,9325092853,4,14,29
2022,9262918195,9,9,29
2022,9241903348,4,7,24
2022,9039981776,8,13,22
2022,9484063653,9,10,21
2022,9543048258,3,13,27
2022,9529397182,11,12,26
2022,9031447756,5,9,28
2022,9003534147,3,7,25
2022,9168191675,11,7,22
2022,9234529133,11,7,24
2022,9042947964,5,7,26
2022,9068913998,6,15,24
2022,9106069381,2,8,21
2022,9456815629,9,14,22
2022,9010355883,5,5,25
2022,9423744051,12,10,22
2022,9024148923,12,12,27
2022,9095111184,1,13,28
2022,9115812144,6,10,23
2022,9004119832,1,6,21
2022,9286020706,6,8,29
2022,9470231185,6,6,21
2022,9535938816,7,13,30
2022,9050338266,1,14,22
2022,9264061347,8,5,23
2022,9123555850,3,8,24
2022,9324228040,3,9,29
2022,9502914877,4,8,27
2022,9287089339,9,9,23
2022,9182865549,6,10,27
2022,9389947368,4,7,24
2022,9220729260,5,11,23
2022,9099468588,1,6,27
2022,9268455554,2,13,25
2022,9176150981,4,13,23
2022,9425086744,1,13,27
2022,9278013652,11,15,29
2022,9014300485,1,14,27
2022,9101113082,3,10,21
2022,9227327081,12,7,26
2022,9465616486,2,7,20
2022,9470566049,12,15,25
2022,9267681086,10,9,26
2022,9187151599,8,7,27
2022,9345310077,6,10,23
2022,9520851502,1,5,24
2022,9338999815,6,5,25
2022,9118201408,2,9,28
2022,9403225161,3,6,24
2022,9108389100,3,11,20
2022,9283967059,2,14,20
2022,9547311132,3,14,26
2022,9535235158,2,5,25
2022,9268438283,6,13,27
2022,9048315941,6,11,24
2022,9568403622,2,9,27
2022,9366245547,1,13,21
2022,9517013207,6,8,30
2022,9389682720,4,5,29
2022,9440073176,12,10,30
2022,9093963858,6,10,28
2022,9463308731,1,11,27
2022,9344948999,8,11,28
2022,9478975681,12,12,26
2022,9547160133,3,14,26
2022,9444472942,4,12,21
2022,9174038444,5,5,30
2022,9167394874,2,11,23
2022,9343623531,3,11,22
2022,9302091699,3,7,29
2022,9065467139,11,6,29
2022,9575041599,6,6,29
2022,9214752469,1,14,29
2022,9469872771,12,5,21
2022,9132424878,8,7,26
2022,9537791718,4,15,27
2022,9143656063,10,13,26
2022,9389336496,7,5,24
2022,9296850409,9,7,21
2022,9105707145,1,6,22
2022,9341312929,5,14,29
2022,9009005384,2,11,22
2022,9319395546,3,11,29
2022,9037807095,9,10,30
2022,9204147706,5,10,20
2022,9393744018,6,12,30
2022,9354026772,9,9,21
2022,9566292875,2,10,26
2022,9077255799,9,12,21
2022,9338299775,9,7,20
2022,9437633320,9,14,30
2022,9483830734,11,13,27
2022,9542088279,1,14,23
2022,9166178620,10,7,28
2022,9212408414,5,5,21
2022,9140397033,11,6,27
2022,9228423558,8,14,24
2022,9330748748,8,14,27
2022,9070370581,2,6,27
2022,9115901467,9,12,21
2022,9423251530,3,13,22
2022,9090800706,9,15,27
2022,9234862334,6,11,26
2022,9215868582,10,8,30
2022,9408239513,8,6,26
2022,9505298615,7,10,28
2022,9366652999,9,10,20
2022,9243986674,8,14,26
2022,9138196902,4,15,30
2022,9477862058,9,10,30
2022,9206529465,9,10,26
2022,9419866392,4,14,30
2022,9350048273,10,14,26
2022,9218516139,8,7,27
2022,9274437562,6,7,24
2022,9359008634,11,11,24
2022,9276514065,5,8,23
2022,9170400535,7,7,20
2022,9107938245,2,11,25
2022,9291158728,6,9,28
2022,9418755989,10,10,29
2022,9408232492,4,11,26
2022,9069613713,6,9,20
2022,9247532768,11,9,21
2022,9378694551,11,15,24
2022,9424809954,6,9,30
2022,9021444642,5,10,22
2022,9355485415,3,7,24
2022,9482224363,10,15,30
2022,9439965850,5,8,28
2022,9352806240,5,6,27
2022,9523702942,11,9,26
2022,9132663960,10,14,22
2022,9229348915,7,7,20
2022,9151026371,6,5,23
2022,9318441037,2,6,26
2022,9107323249,9,15,28
2022,9578525967,12,14,22
2022,9322294361,9,11,29
2022,9397459654,3,13,22
2022,9347950315,7,11,30
2022,9247743245,11,13,28
2022,9258157189,7,5,24
2022,9088468757,5,9,21
2022,9413957447,8,9,20
2022,9260650506,8,11,26
2022,9356723495,2,9,29
2022,9449173439,10,7,29
2022,9011803238,11,12,29
2022,9405528168,1,8,20
2022,9320554237,12,11,29
2022,9505951025,1,13,26
2022,9528456310,10,8,28
2022,9491337953,9,6,26
2022,9116532931,10,9,24
2022,9356541860,6,12,30
2022,9281333257,2,9,20
2022,9499830438,11,5,20
2022,9466139494,3,5,28
2022,9175166585,11,11,28
2022,9225424821,9,15,29
2022,9463465587,2,5,25
2022,9274806629,1,5,23
2022,9108511553,11,11,26
2022,9374566455,9,5,28
2022,9280108119,8,14,20
2022,9449156053,9,5,22
2022,9578055343,7,14,20
2022,9332821925,7,9,23
2022,9195821687,9,14,23
2022,9013632263,2,8,23
2022,9174831623,9,9,23
2022,9442953598,3,8,26
2022,9375051860,9,5,26
2022,9407095725,9,14,30
2022,9333966596,7,8,29
2022,9182029633,9,12,23
2022,9447463128,6,6,30
2022,9120967612,8,10,20
2022,9251681765,11,9,27
2022,9005834037,1,8,25
2022,9084683545,11,8,26
2022,9540447899,4,9,25
2022,9076716179,2,6,26
2022,9026398916,1,10,29
2022,9544173723,3,15,24
2022,9132426699,7,13,26
2022,9099198851,4,9,25
2022,9563739058,1,14,29
2022,9062680555,9,11,29
2022,9284907255,7,11,22
2022,9548764085,1,14,26
2022,9278322632,3,7,26
2022,9046531537,11,7,28
2022,9266596930,10,9,24
2022,9142153218,1,7,26
2022,9129334295,6,11,21
2022,9154420598,8,13,29
2022,9110364280,4,15,29
2022,9261375677,5,15,25
2022,9571803700,4,8,22
2022,9434675201,8,7,22
2022,9498398628,12,15,30
2022,9452996955,2,14,20
2022,9272568583,8,10,22
2022,9503698789,9,9,30
2022,9331341122,12,9,21
2022,9302143091,10,11,28
2022,9016768986,12,12,21
2022,9209646564,3,12,23
2022,9558931809,7,11,28
2022,9053780728,10,9,22
2022,9400881043,9,9,27
2022,9424564991,1,5,25
2022,9264463171,3,11,23
2022,9475420772,1,15,28
2022,9039196610,4,9,30
2022,9271202299,4,5,20
2022,9213837902,4,10,29
2022,9190418101,3,13,22
2022,9450416115,8,9,24
2022,9437854439,8,10,26
2022,9432222892,8,5,24
2022,9158844859,7,6,26
2022,9019172433,7,12,26
2022,9413252849,1,7,30
2022,9348623736,7,13,24
2022,9055948784,6,9,21
2022,9129021500,11,10,23
2022,9508477138,6,7,30
2022,9041735062,7,9,22
2022,9050434539,9,5,30
2022,9333731670,9,12,21
2022,9248073391,5,11,20
2022,9247950247,2,14,24
2022,9465416154,12,11,24
2022,9575712083,7,10,25
2022,9186161883,2,8,23
2022,9360869613,2,13,25
2022,9552173775,8,6,25
2022,9297196575,4,12,25
2022,9223384552,5,11,26
2022,9356374818,1,10,25
2022,9202716404,10,11,20
2022,9308347024,12,5,23
2022,9533553193,11,10,26
2022,9089169442,8,14,30
2022,9257077194,10,5,28
2022,9203534557,8,15,22
2022,9068773225,5,8,30
2022,9054870486,7,13,20
2022,9054747477,1,6,22
2022,9547452378,8,9,29
2022,9577206184,11,7,30
2022,9070399283,9,14,25
2022,9511356055,9,14,28
2022,9464091997,4,5,27
2022,9472592115,2,12,24
2022,9169813036,5,5,24
2022,9100123864,10,11,28
2022,9005534909,10,5,27
2022,9389379787,10,10,23
2022,9107471464,6,12,26
2022,9020216043,8,7,22
2022,9455777987,7,6,27
2022,9211618440,6,5,27
2022,9401774585,4,5,23
2022,9499067201,8,11,25
2022,9541546108,11,13,24
2022,9075281513,7,9,23
2022,9140856529,8,8,24
2022,9124429800,3,11,21
2022,9009240171,8,11,22
2022,9165408044,10,6,21
2022,9576169594,5,5,29
2022,9277085503,5,13,29
2022,9501813754,1,11,25
2022,9373746248,11,8,24
2022,9048873597,2,13,28
2022,9041708904,8,13,25
2022,9077535131,10,11,20
2022,9061813759,3,14,28
2022,9305676944,6,12,28
2022,9350647151,11,11,26
2022,9287528541,7,5,30
2022,9064893265,10,5,27
2022,9524649158,12,14,20
2022,9153375638,11,8,22
2022,9133633236,7,13,26
2022,9263245756,7,6,29
2022,9174879899,11,15,28
2022,9087526868,4,10,24
2022,9003865499,12,14,23
2022,9253168105,6,14,25
2022,9408603553,11,9,30
2022,9392149403,10,8,22
2022,9280012591,1,12,28
2022,9166288654,10,8,30
2022,9251429848,8,13,30
2022,9327568553,11,6,28
2022,9229995502,4,8,24
2022,9563494671,7,14,23
2022,9312184298,6,7,24
2022,9087137733,8,7,23
2022,9040218975,4,15,21
2022,9412801247,11,5,21
2022,9166708940,6,7,24
2022,9186129409,5,7,26
2022,9305386542,11,6,21
2022,9369573799,4,9,27
2022,9426838817,11,12,20
2022,9383312802,1,15,24
2022,9428337443,10,6,25
2022,9078282862,4,13,28
2022,9176674240,10,6,30
2022,9142588242,6,12,28
2022,9101069283,11,8,24
2022,9527529113,1,9,27
2022,9562183509,3,9,23
2022,9370496104,1,9,30
2022,9452501331,8,10,28
2022,9413599021,2,7,29
2022,9273776976,1,15,30
2022,9471224392,10,12,25
2022,9356066461,11,13,26
2022,9332576099,6,5,22
2022,9356434297,9,5,28
2022,9181069558,11,8,21
2022,9006578735,1,13,23
2022,9093262021,11,6,26
2022,9035712384,12,8,27
2022,9384094354,3,5,20
2022,9205140911,9,11,29
2022,9031933039,8,10,30
2022,9108053552,9,13,24
2022,9075111481,3,10,20
2022,9000086661,11,7,29
2022,9210586387,7,7,24
2022,9566479808,3,11,24
2022,9072694978,7,15,30
2022,9119961283,8,8,22
2022,9551273903,8,15,22
2022,9226166375,2,8,29
2022,9422841481,4,5,23
2022,9559744304,4,7,20
2022,9573951787,12,9,22
2022,9244454853,4,10,28
2022,9185769695,7,7,23
2022,9315998792,2,6,30
2022,9119396716,7,12,28
2022,9309242450,10,13,29
2022,9550109705,8,12,20
2022,9545801324,10,14,25
2022,9496523981,7,8,29
2022,9487081101,7,10,30
2022,9459602148,7,5,21
2022,9184835919,1,15,24
2022,9131893801,1,15,29
2022,9240531234,12,5,26
2022,9449503171,5,9,30
2022,9056516751,8,8,27
2022,9201084357,4,6,28
2022,9229629276,5,11,26
2022,9436518364,7,10,30
2022,9257254538,8,10,22
2022,9404339035,4,6,30
2022,9198252862,11,7,28
2022,9144819675,7,11,30
2022,9462285763,5,15,26
2022,9574375163,5,7,24
2022,9342819437,8,15,20
2022,9202300731,1,5,24
2022,9180908562,3,7,24
2022,9562870146,1,10,21
2022,9030734690,7,15,30
2022,9377874477,12,12,29
2022,9365392444,6,15,29
2022,9403887361,10,7,30
2022,9567065179,4,14,30
2022,9342413590,2,9,29
2022,9508707089,12,5,29
2022,9306221954,2,5,24
2022,9030595992,11,7,23
2022,9467799551,6,12,22
2022,9505840565,2,13,26
2022,9094672234,8,14,22
2022,9509634120,11,5,27
2022,9292711219,2,14,27
2022,9478962254,10,9,22
2022,9417694291,11,12,21
2022,9513877849,7,12,28
2022,9004475676,2,5,23
2022,9524467379,6,7,22
2022,9527547316,3,10,24
2022,9570492725,1,8,23
2022,9121355107,10,8,26
2022,9381230630,8,12,26
2022,9381530813,3,7,28
2022,9511218495,7,13,23
2022,9344566433,1,5,30
2022,9352182256,1,15,29
2022,9487996664,10,11,24
2022,9508880310,11,7,25
2022,9398275153,7,7,22
2022,9014303729,5,14,30
2022,9305209491,4,8,29
2022,9055059124,11,9,26
2022,9467662499,5,5,24
2022,9091507756,11,13,20
2022,9124961450,9,6,26
2022,9553576211,1,5,27
2022,9264380296,7,5,21
2022,9025012471,9,13,20
2022,9124216038,10,11,28
2022,9344713952,3,12,21
2022,9325894189,6,6,22
2022,9518493947,7,14,30
2022,9476379708,2,10,27
2022,9042980360,9,14,25
2022,9140011957,4,9,30
2022,9093024694,10,11,21
2022,9447849461,1,7,23
2022,9363245449,8,12,26
2022,9216490869,5,12,23
2022,9415027855,6,10,27
2022,9370097856,3,7,28
2022,9427530586,11,5,23
2022,9390459135,5,10,30
2022,9438858667,11,14,20
2022,9511243778,3,13,20
2022,9051758978,7,10,25
2022,9179808184,10,11,22
2022,9418594321,4,15,20
2022,9516580413,4,9,27
2022,9385902510,7,5,24
2022,9366495140,1,13,21
2022,9189005974,11,10,27
2022,9121230560,11,13,26
2022,9284828916,5,14,22
2022,9220510795,9,12,27
2022,9313974041,4,7,30
2022,9417409984,3,8,30
2022,9491823222,4,5,21
2022,9233944686,9,8,24
2022,9246935997,3,13,21
2022,9281310491,9,12,22
2022,9518480421,2,6,24
2022,9422520434,4,7,28
2022,9203036798,4,11,21
2022,9542732392,11,11,21
2022,9395928792,11,12,29
2022,9560022708,4,14,24
2022,9115574384,6,15,20
2022,9302930759,11,9,29
2022,9351565746,4,7,27
2022,9386784299,7,7,20
2022,9420757313,5,9,20
2022,9247212625,7,8,25
2022,9253495189,3,8,26
2022,9566004385,1,6,26
2022,9450586471,2,15,24
2022,9404958141,5,9,25
2022,9445989779,3,6,25
2022,9192367058,2,13,21
2022,9223396656,8,5,23
2022,9507679131,9,15,20
2022,9277464208,3,10,30
2022,9412217667,8,5,23
2022,9190743394,10,7,23
2022,9332565816,12,7,27
2022,9198424924,7,10,30
2022,9072635283,12,7,23
2022,9061733698,2,5,30
2022,9089578779,9,11,28
2022,9075077255,8,12,21
2022,9459757179,3,5,23
2022,9170090878,12,14,20
2022,9556213160,12,6,30
2022,9073421624,3,7,24
2022,9416197609,12,5,24
2022,9346869676,6,9,28
2022,9167644853,12,10,24
2022,9385917466,5,10,24
2022,9578496154,2,11,28
2022,9289657024,12,8,24
2022,9021755588,7,9,28
2022,9441721452,2,12,27
2022,9017295047,4,8,27
2022,9077589884,2,7,25
2022,9342055310,7,13,20
2022,9056705823,7,10,30
2022,9479906372,6,11,29
2022,9380326503,8,12,26
2022,9319725327,10,11,26
2022,9127830559,9,6,25
2022,9093972667,1,11,27
2022,9183583406,10,8,20
2022,9476200867,9,5,22
2022,9111759673,8,10,27
2022,9350412132,12,10,29
2022,9096952635,10,10,21
2022,9026067807,11,9,25
2022,9198261267,8,14,29
2022,9390359580,12,8,29
2022,9004828047,8,8,24
2022,9370939030,3,6,27
2022,9056163660,5,14,24
2022,9516752706,6,13,30
2022,9284850703,6,10,23
