grade,school_id,school_name,school_type,school_category,cluster_id,cluster_name,block_id,block_name,district_id,district_name,state_id,state_name
4,9454853427,scl_9454853427,rural,senior_secondary,123469825,cluster_123469825,12348,block_12348,126,district_126,1,state_01
7,9016361074,scl_9016361074,rural,upper_primary,123467864,cluster_123467864,12351,block_12351,131,district_131,1,state_01
11,9133814085,scl_9133814085,rural,senior_secondary,123461036,cluster_123461036,12348,block_12348,128,district_128,1,state_01
2,9118066025,scl_9118066025,rural,upper_primary,123479401,cluster_123479401,12346,block_12346,126,district_126,1,state_01
6,9224672547,scl_9224672547,rural,primary,123486219,cluster_123486219,12345,block_12345,130,district_130,1,state_01
2,9579803072,scl_9579803072,urban,secondary,123491684,cluster_123491684,12355,block_12355,125,district_125,1,state_01
11,9016555961,scl_9016555961,urban,primary,123465709,cluster_123465709,12349,block_12349,132,district_132,1,state_01
8,9454761849,scl_9454761849,rural,senior_secondary,123460681,cluster_123460681,12353,block_12353,128,district_128,1,state_01
12,9542296909,scl_9542296909,rural,secondary,123493452,cluster_123493452,12352,block_12352,126,district_126,1,state_01
8,9378295372,scl_9378295372,urban,upper_primary,123459538,cluster_123459538,12355,block_12355,125,district_125,1,state_01
1,9087944078,scl_9087944078,rural,senior_secondary,123479162,cluster_123479162,12353,block_12353,130,district_130,1,state_01
1,9070868322,scl_9070868322,rural,senior_secondary,123479626,cluster_123479626,12346,block_12346,132,district_132,1,state_01
3,9375376063,scl_9375376063,urban,upper_primary,123497320,cluster_123497320,12353,block_12353,128,district_128,1,state_01
2,9353005442,scl_9353005442,rural,secondary,123461158,cluster_123461158,12348,block_12348,128,district_128,1,state_01
11,9409834337,scl_9409834337,rural,secondary,123457166,cluster_123457166,12354,block_12354,131,district_131,1,state_01
9,9298598820,scl_9298598820,rural,secondary,123498342,cluster_123498342,12347,block_12347,131,district_131,1,state_01
6,9278934905,scl_9278934905,urban,secondary,123476513,cluster_123476513,12345,block_12345,123,district_123,1,state_01
4,9143152678,scl_9143152678,urban,senior_secondary,123493047,cluster_123493047,12352,block_12352,126,district_126,1,state_01
6,9203758259,scl_9203758259,rural,secondary,123492215,cluster_123492215,12346,block_12346,132,district_132,1,state_01
10,9476028762,scl_9476028762,rural,primary,123483658,cluster_123483658,12355,block_12355,131,district_131,1,state_01
10,9495939978,scl_9495939978,rural,secondary,123491901,cluster_123491901,12349,block_12349,131,district_131,1,state_01
11,9171581883,scl_9171581883,rural,upper_primary,123497438,cluster_123497438,12354,block_12354,128,district_128,1,state_01
12,9063475182,scl_9063475182,urban,senior_secondary,123482326,cluster_123482326,12346,block_12346,125,district_125,1,state_01
6,9125938350,scl_9125938350,rural,senior_secondary,123458429,cluster_123458429,12354,block_12354,132,district_132,1,state_01
9,9391110854,scl_9391110854,rural,primary,123462058,cluster_123462058,12349,block_12349,130,district_130,1,state_01
11,9317770136,scl_9317770136,urban,primary,123479790,cluster_123479790,12348,block_12348,123,district_123,1,state_01
2,9476185996,scl_9476185996,urban,upper_primary,123465884,cluster_123465884,12345,block_12345,127,district_127,1,state_01
8,9434679903,scl_9434679903,rural,senior_secondary,123481572,cluster_123481572,12347,block_12347,127,district_127,1,state_01
11,9535013868,scl_9535013868,rural,senior_secondary,123469500,cluster_123469500,12354,block_12354,124,district_124,1,state_01
12,9555774034,scl_9555774034,rural,senior_secondary,123486746,cluster_123486746,12346,block_12346,130,district_130,1,state_01
6,9461922223,scl_9461922223,urban,secondary,123461836,cluster_123461836,12345,block_12345,128,district_128,1,state_01
12,9199050528,scl_9199050528,urban,secondary,123461153,cluster_123461153,12347,block_12347,124,district_124,1,state_01
8,9480494337,scl_9480494337,rural,secondary,123487920,cluster_123487920,12354,block_12354,132,district_132,1,state_01
8,9109546660,scl_9109546660,rural,secondary,123495242,cluster_123495242,12345,block_12345,125,district_125,1,state_01
9,9566801445,scl_9566801445,rural,secondary,123497259,cluster_123497259,12353,block_12353,128,district_128,1,state_01
10,9304675754,scl_9304675754,rural,upper_primary,123479529,cluster_123479529,12347,block_12347,130,district_130,1,state_01
6,9326622035,scl_9326622035,rural,upper_primary,123457514,cluster_123457514,12348,block_12348,131,district_131,1,state_01
7,9510283121,scl_9510283121,rural,upper_primary,123477824,cluster_123477824,12350,block_12350,126,district_126,1,state_01
4,9449549590,scl_9449549590,urban,senior_secondary,123489676,cluster_123489676,12352,block_12352,125,district_125,1,state_01
3,9579786469,scl_9579786469,rural,primary,123465216,cluster_123465216,12354,block_12354,126,district_126,1,state_01
12,9302259711,scl_9302259711,urban,senior_secondary,123472241,cluster_123472241,12355,block_12355,130,district_130,1,state_01
8,9037730877,scl_9037730877,urban,senior_secondary,123498377,cluster_123498377,12354,block_12354,128,district_128,1,state_01
3,9536807502,scl_9536807502,urban,senior_secondary,123483364,cluster_123483364,12348,block_12348,126,district_126,1,state_01
3,9438501092,scl_9438501092,rural,primary,123493700,cluster_123493700,12346,block_12346,128,district_128,1,state_01
9,9046028707,scl_9046028707,urban,secondary,123477005,cluster_123477005,12353,block_12353,131,district_131,1,state_01
12,9280919219,scl_9280919219,urban,secondary,123499293,cluster_123499293,12346,block_12346,124,district_124,1,state_01
11,9349319892,scl_9349319892,urban,secondary,123482099,cluster_123482099,12352,block_12352,124,district_124,1,state_01
10,9539331843,scl_9539331843,urban,secondary,123467527,cluster_123467527,12355,block_12355,132,district_132,1,state_01
4,9517987185,scl_9517987185,rural,upper_primary,123491290,cluster_123491290,12351,block_12351,129,district_129,1,state_01
5,9019640865,scl_9019640865,rural,secondary,123478564,cluster_123478564,12346,block_12346,132,district_132,1,state_01
11,9306901358,scl_9306901358,urban,primary,123492548,cluster_123492548,12346,block_12346,129,district_129,1,state_01
2,9166663776,scl_9166663776,rural,senior_secondary,123460933,cluster_123460933,12355,block_12355,124,district_124,1,state_01
10,9051332425,scl_9051332425,rural,secondary,123491637,cluster_123491637,12354,block_12354,132,district_132,1,state_01
5,9568085687,scl_9568085687,urban,secondary,123486159,cluster_123486159,12347,block_12347,131,district_131,1,state_01
10,9217589279,scl_9217589279,urban,senior_secondary,123472534,cluster_123472534,12348,block_12348,125,district_125,1,state_01
7,9305967494,scl_9305967494,rural,secondary,123491374,cluster_123491374,12349,block_12349,128,district_128,1,state_01
4,9040199351,scl_9040199351,urban,upper_primary,123476659,cluster_123476659,12353,block_12353,123,district_123,1,state_01
8,9019458802,scl_9019458802,urban,senior_secondary,123480733,cluster_123480733,12345,block_12345,129,district_129,1,state_01
4,9153984028,scl_9153984028,urban,upper_primary,123459846,cluster_123459846,12354,block_12354,130,district_130,1,state_01
1,9527369279,scl_9527369279,rural,senior_secondary,123493755,cluster_123493755,12350,block_12350,132,district_132,1,state_01
2,9178365244,scl_9178365244,rural,primary,123458112,cluster_123458112,12353,block_12353,129,district_129,1,state_01
3,9272703847,scl_9272703847,urban,upper_primary,123482075,cluster_123482075,12345,block_12345,132,district_132,1,state_01
3,9572578672,scl_9572578672,rural,primary,123467965,cluster_123467965,12354,block_12354,130,district_130,1,state_01
8,9469782652,scl_9469782652,rural,upper_primary,123489608,cluster_123489608,12349,block_12349,129,district_129,1,state_01
12,9391967140,scl_9391967140,urban,secondary,123461247,cluster_123461247,12355,block_12355,126,district_126,1,state_01
1,9257100611,scl_9257100611,urban,upper_primary,123498415,cluster_123498415,12345,block_12345,127,district_127,1,state_01
12,9118866791,scl_9118866791,urban,secondary,123488995,cluster_123488995,12347,block_12347,132,district_132,1,state_01
12,9400679063,scl_9400679063,rural,senior_secondary,123496172,cluster_123496172,12348,block_12348,129,district_129,1,state_01
12,9267040951,scl_9267040951,rural,primary,123492363,cluster_123492363,12354,block_12354,130,district_130,1,state_01
10,9401688731,scl_9401688731,urban,senior_secondary,123489749,cluster_123489749,12352,block_12352,129,district_129,1,state_01
5,9294441265,scl_9294441265,urban,senior_secondary,123483578,cluster_123483578,12347,block_12347,125,district_125,1,state_01
11,9096064020,scl_9096064020,rural,primary,123476973,cluster_123476973,12354,block_12354,125,district_125,1,state_01
8,9116841700,scl_9116841700,urban,primary,123485253,cluster_123485253,12351,block_12351,126,district_126,1,state_01
11,9475581679,scl_9475581679,rural,upper_primary,123458324,cluster_123458324,12354,block_12354,132,district_132,1,state_01
7,9556165948,scl_9556165948,urban,primary,123469436,cluster_123469436,12346,block_12346,126,district_126,1,state_01
6,9535754806,scl_9535754806,urban,secondary,123486158,cluster_123486158,12352,block_12352,130,district_130,1,state_01
9,9024820466,scl_9024820466,rural,upper_primary,123464714,cluster_123464714,12353,block_12353,131,district_131,1,state_01
4,9409130378,scl_9409130378,urban,secondary,123493593,cluster_123493593,12352,block_12352,130,district_130,1,state_01
9,9287248903,scl_9287248903,rural,senior_secondary,123499652,cluster_123499652,12350,block_12350,128,district_128,1,state_01
3,9531928905,scl_9531928905,rural,secondary,123498785,cluster_123498785,12351,block_12351,129,district_129,1,state_01
5,9073487499,scl_9073487499,urban,primary,123457492,cluster_123457492,12345,block_12345,127,district_127,1,state_01
1,9026646252,scl_9026646252,rural,secondary,123487244,cluster_123487244,12352,block_12352,130,district_130,1,state_01
3,9350455445,scl_9350455445,rural,upper_primary,123483680,cluster_123483680,12350,block_12350,123,district_123,1,state_01
6,9173503467,scl_9173503467,rural,secondary,123476116,cluster_123476116,12354,block_12354,129,district_129,1,state_01
9,9001344354,scl_9001344354,rural,primary,123466659,cluster_123466659,12348,block_12348,124,district_124,1,state_01
10,9575057423,scl_9575057423,rural,senior_secondary,123476800,cluster_123476800,12347,block_12347,125,district_125,1,state_01
9,9303577820,scl_9303577820,urban,primary,123467984,cluster_123467984,12350,block_12350,132,district_132,1,state_01
2,9296465715,scl_9296465715,urban,senior_secondary,123490970,cluster_123490970,12347,block_12347,123,district_123,1,state_01
7,9314776561,scl_9314776561,rural,secondary,123485029,cluster_123485029,12351,block_12351,128,district_128,1,state_01
2,9552052020,scl_9552052020,rural,upper_primary,123469516,cluster_123469516,12353,block_12353,127,district_127,1,state_01
2,9301550922,scl_9301550922,rural,primary,123476401,cluster_123476401,12350,block_12350,129,district_129,1,state_01
6,9181998974,scl_9181998974,rural,senior_secondary,123497352,cluster_123497352,12350,block_12350,127,district_127,1,state_01
6,9036878339,scl_9036878339,urban,senior_secondary,123485803,cluster_123485803,12353,block_12353,130,district_130,1,state_01
8,9116547509,scl_9116547509,rural,secondary,123485511,cluster_123485511,12351,block_12351,123,district_123,1,state_01
9,9520592977,scl_9520592977,rural,secondary,123496147,cluster_123496147,12355,block_12355,125,district_125,1,state_01
1,9311814317,scl_9311814317,rural,upper_primary,123480430,cluster_123480430,12355,block_12355,130,district_130,1,state_01
2,9203303119,scl_9203303119,rural,primary,123484510,cluster_123484510,12345,block_12345,126,district_126,1,state_01
12,9243517287,scl_9243517287,rural,secondary,123466315,cluster_123466315,12353,block_12353,127,district_127,1,state_01
11,9307882260,scl_9307882260,rural,upper_primary,123497709,cluster_123497709,12355,block_12355,125,district_125,1,state_01
9,9391241420,scl_9391241420,urban,upper_primary,123461559,cluster_123461559,12348,block_12348,126,district_126,1,state_01
3,9273269112,scl_9273269112,rural,primary,123496798,cluster_123496798,12353,block_12353,131,district_131,1,state_01
3,9457534362,scl_9457534362,urban,upper_primary,123484636,cluster_123484636,12352,block_12352,126,district_126,1,state_01
6,9051679498,scl_9051679498,rural,senior_secondary,123473053,cluster_123473053,12346,block_12346,132,district_132,1,state_01
5,9434551114,scl_9434551114,urban,upper_primary,123469737,cluster_123469737,12346,block_12346,130,district_130,1,state_01
5,9541282020,scl_9541282020,rural,primary,123479544,cluster_123479544,12351,block_12351,129,district_129,1,state_01
3,9513479102,scl_9513479102,urban,secondary,123479759,cluster_123479759,12345,block_12345,130,district_130,1,state_01
4,9487711471,scl_9487711471,urban,primary,123494401,cluster_123494401,12352,block_12352,130,district_130,1,state_01
6,9200141094,scl_9200141094,urban,primary,123480247,cluster_123480247,12353,block_12353,126,district_126,1,state_01
10,9388382613,scl_9388382613,rural,primary,123498567,cluster_123498567,12353,block_12353,124,district_124,1,state_01
3,9504949988,scl_9504949988,rural,secondary,123499547,cluster_123499547,12346,block_12346,128,district_128,1,state_01
10,9370852686,scl_9370852686,urban,upper_primary,123469185,cluster_123469185,12349,block_12349,129,district_129,1,state_01
12,9240794093,scl_9240794093,rural,primary,123469364,cluster_123469364,12353,block_12353,128,district_128,1,state_01
10,9007313454,scl_9007313454,urban,upper_primary,123469411,cluster_123469411,12352,block_12352,130,district_130,1,state_01
3,9111926411,scl_9111926411,urban,secondary,123460023,cluster_123460023,12346,block_12346,126,district_126,1,state_01
4,9271455416,scl_9271455416,urban,upper_primary,123466200,cluster_123466200,12348,block_12348,131,district_131,1,state_01
8,9562998062,scl_9562998062,urban,senior_secondary,123485389,cluster_123485389,12347,block_12347,127,district_127,1,state_01
9,9248774914,scl_9248774914,urban,upper_primary,123493703,cluster_123493703,12349,block_12349,128,district_128,1,state_01
2,9305150390,scl_9305150390,urban,primary,123487496,cluster_123487496,12355,block_12355,128,district_128,1,state_01
1,9427957077,scl_9427957077,urban,senior_secondary,123487588,cluster_123487588,12345,block_12345,123,district_123,1,state_01
12,9552980024,scl_9552980024,urban,senior_secondary,123493051,cluster_123493051,12354,block_12354,124,district_124,1,state_01
2,9400957198,scl_9400957198,urban,upper_primary,123479900,cluster_123479900,12350,block_12350,124,district_124,1,state_01
2,9063809837,scl_9063809837,rural,upper_primary,123495709,cluster_123495709,12347,block_12347,123,district_123,1,state_01
12,9512168832,scl_9512168832,urban,senior_secondary,123492596,cluster_123492596,12354,block_12354,132,district_132,1,state_01
3,9260235140,scl_9260235140,urban,primary,123459902,cluster_123459902,12351,block_12351,131,district_131,1,state_01
5,9331005684,scl_9331005684,urban,secondary,123483992,cluster_123483992,12352,block_12352,128,district_128,1,state_01
9,9427454416,scl_9427454416,urban,upper_primary,123492336,cluster_123492336,12353,block_12353,127,district_127,1,state_01
8,9398699065,scl_9398699065,urban,senior_secondary,123461161,cluster_123461161,12345,block_12345,125,district_125,1,state_01
9,9262387658,scl_9262387658,urban,senior_secondary,123481201,cluster_123481201,12355,block_12355,123,district_123,1,state_01
9,9428510858,scl_9428510858,rural,senior_secondary,123474408,cluster_123474408,12354,block_12354,128,district_128,1,state_01
12,9197610803,scl_9197610803,rural,primary,123495585,cluster_123495585,12353,block_12353,130,district_130,1,state_01
11,9529354882,scl_9529354882,urban,upper_primary,123459706,cluster_123459706,12348,block_12348,125,district_125,1,state_01
1,9307252484,scl_9307252484,rural,upper_primary,123486889,cluster_123486889,12348,block_12348,126,district_126,1,state_01
11,9504910032,scl_9504910032,urban,upper_primary,123471602,cluster_123471602,12354,block_12354,125,district_125,1,state_01
4,9539769779,scl_9539769779,urban,primary,123493907,cluster_123493907,12350,block_12350,131,district_131,1,state_01
7,9254005525,scl_9254005525,urban,senior_secondary,123488360,cluster_123488360,12352,block_12352,126,district_126,1,state_01
6,9015123351,scl_9015123351,rural,primary,123464877,cluster_123464877,12346,block_12346,125,district_125,1,state_01
9,9068669446,scl_9068669446,rural,secondary,123485357,cluster_123485357,12352,block_12352,125,district_125,1,state_01
11,9256503226,scl_9256503226,rural,senior_secondary,123472673,cluster_123472673,12345,block_12345,125,district_125,1,state_01
11,9428905052,scl_9428905052,rural,primary,123475447,cluster_123475447,12353,block_12353,126,district_126,1,state_01
10,9491989863,scl_9491989863,urban,senior_secondary,123460481,cluster_123460481,12348,block_12348,129,district_129,1,state_01
1,9475670243,scl_9475670243,rural,primary,123498415,cluster_123498415,12348,block_12348,125,district_125,1,state_01
1,9371826025,scl_9371826025,urban,secondary,123465884,cluster_123465884,12353,block_12353,125,district_125,1,state_01
1,9516631018,scl_9516631018,rural,senior_secondary,123496503,cluster_123496503,12347,block_12347,130,district_130,1,state_01
2,9046098969,scl_9046098969,urban,secondary,123472372,cluster_123472372,12355,block_12355,127,district_127,1,state_01
2,9427477661,scl_9427477661,rural,secondary,123463887,cluster_123463887,12350,block_12350,127,district_127,1,state_01
1,9511814015,scl_9511814015,rural,upper_primary,123479329,cluster_123479329,12350,block_12350,130,district_130,1,state_01
5,9240909935,scl_9240909935,rural,secondary,123480886,cluster_123480886,12355,block_12355,124,district_124,1,state_01
6,9564401861,scl_9564401861,rural,secondary,123495825,cluster_123495825,12351,block_12351,127,district_127,1,state_01
7,9529522184,scl_9529522184,urban,secondary,123481974,cluster_123481974,12345,block_12345,125,district_125,1,state_01
8,9481725911,scl_9481725911,urban,upper_primary,123486777,cluster_123486777,12351,block_12351,128,district_128,1,state_01
10,9216088796,scl_9216088796,urban,primary,123459445,cluster_123459445,12354,block_12354,129,district_129,1,state_01
9,9445103438,scl_9445103438,urban,senior_secondary,123464475,cluster_123464475,12347,block_12347,131,district_131,1,state_01
3,9334743999,scl_9334743999,rural,senior_secondary,123486755,cluster_123486755,12355,block_12355,125,district_125,1,state_01
3,9440785559,scl_9440785559,rural,upper_primary,123485127,cluster_123485127,12351,block_12351,130,district_130,1,state_01
4,9402493096,scl_9402493096,rural,secondary,123462819,cluster_123462819,12348,block_12348,125,district_125,1,state_01
12,9418952315,scl_9418952315,urban,senior_secondary,123466475,cluster_123466475,12347,block_12347,127,district_127,1,state_01
3,9409392028,scl_9409392028,urban,senior_secondary,123482951,cluster_123482951,12353,block_12353,125,district_125,1,state_01
8,9010994325,scl_9010994325,rural,upper_primary,123479072,cluster_123479072,12353,block_12353,127,district_127,1,state_01
6,9540196767,scl_9540196767,rural,upper_primary,123480241,cluster_123480241,12355,block_12355,128,district_128,1,state_01
7,9508859200,scl_9508859200,rural,secondary,123499243,cluster_123499243,12354,block_12354,128,district_128,1,state_01
2,9042618900,scl_9042618900,urban,upper_primary,123498468,cluster_123498468,12351,block_12351,125,district_125,1,state_01
4,9496038538,scl_9496038538,rural,primary,123458878,cluster_123458878,12350,block_12350,125,district_125,1,state_01
5,9021133916,scl_9021133916,urban,senior_secondary,123497286,cluster_123497286,12348,block_12348,131,district_131,1,state_01
1,9507644649,scl_9507644649,urban,secondary,123467556,cluster_123467556,12352,block_12352,124,district_124,1,state_01
10,9056319428,scl_9056319428,rural,secondary,123462597,cluster_123462597,12349,block_12349,128,district_128,1,state_01
9,9409691278,scl_9409691278,urban,upper_primary,123486225,cluster_123486225,12349,block_12349,125,district_125,1,state_01
7,9413026709,scl_9413026709,rural,primary,123480414,cluster_123480414,12351,block_12351,127,district_127,1,state_01
6,9078790529,scl_9078790529,urban,secondary,123460852,cluster_123460852,12347,block_12347,129,district_129,1,state_01
8,9044613009,scl_9044613009,rural,primary,123496153,cluster_123496153,12347,block_12347,130,district_130,1,state_01
6,9191931000,scl_9191931000,rural,primary,123485451,cluster_123485451,12346,block_12346,128,district_128,1,state_01
7,9234065002,scl_9234065002,urban,primary,123497523,cluster_123497523,12347,block_12347,132,district_132,1,state_01
2,9071704266,scl_9071704266,rural,upper_primary,123488397,cluster_123488397,12354,block_12354,127,district_127,1,state_01
8,9570002278,scl_9570002278,urban,senior_secondary,123463422,cluster_123463422,12348,block_12348,123,district_123,1,state_01
11,9567185249,scl_9567185249,rural,primary,123456984,cluster_123456984,12355,block_12355,131,district_131,1,state_01
6,9438051456,scl_9438051456,rural,senior_secondary,123496619,cluster_123496619,12352,block_12352,132,district_132,1,state_01
5,9195443283,scl_9195443283,urban,upper_primary,123466911,cluster_123466911,12347,block_12347,131,district_131,1,state_01
2,9112548043,scl_9112548043,urban,upper_primary,123470556,cluster_123470556,12353,block_12353,126,district_126,1,state_01
5,9252827657,scl_9252827657,urban,upper_primary,123487430,cluster_123487430,12351,block_12351,124,district_124,1,state_01
2,9514244076,scl_9514244076,rural,secondary,123496707,cluster_123496707,12354,block_12354,131,district_131,1,state_01
1,9212667767,scl_9212667767,rural,senior_secondary,123470945,cluster_123470945,12354,block_12354,130,district_130,1,state_01
11,9037322504,scl_9037322504,rural,upper_primary,123492743,cluster_123492743,12347,block_12347,130,district_130,1,state_01
6,9167406919,scl_9167406919,urban,upper_primary,123484158,cluster_123484158,12355,block_12355,126,district_126,1,state_01
3,9411056982,scl_9411056982,urban,primary,123497026,cluster_123497026,12345,block_12345,125,district_125,1,state_01
8,9014248759,scl_9014248759,urban,primary,123485002,cluster_123485002,12353,block_12353,127,district_127,1,state_01
8,9372542507,scl_9372542507,rural,senior_secondary,123490260,cluster_123490260,12349,block_12349,123,district_123,1,state_01
12,9325388270,scl_9325388270,rural,upper_primary,123485388,cluster_123485388,12349,block_12349,128,district_128,1,state_01
3,9539626941,scl_9539626941,rural,upper_primary,123471378,cluster_123471378,12349,block_12349,123,district_123,1,state_01
2,9103646599,scl_9103646599,rural,upper_primary,123498574,cluster_123498574,12351,block_12351,129,district_129,1,state_01
11,9013047211,scl_9013047211,rural,secondary,123476364,cluster_123476364,12354,block_12354,123,district_123,1,state_01
11,9177767155,scl_9177767155,urban,upper_primary,123485556,cluster_123485556,12354,block_12354,124,district_124,1,state_01
7,9181584377,scl_9181584377,rural,secondary,123499586,cluster_123499586,12353,block_12353,129,district_129,1,state_01
12,9567633859,scl_9567633859,rural,upper_primary,123495394,cluster_123495394,12346,block_12346,126,district_126,1,state_01
1,9078883504,scl_9078883504,rural,secondary,123488201,cluster_123488201,12350,block_12350,128,district_128,1,state_01
7,9518987252,scl_9518987252,rural,primary,123481538,cluster_123481538,12354,block_12354,124,district_124,1,state_01
6,9569055241,scl_9569055241,urban,secondary,123491726,cluster_123491726,12352,block_12352,123,district_123,1,state_01
4,9312524431,scl_9312524431,rural,upper_primary,123465208,cluster_123465208,12346,block_12346,132,district_132,1,state_01
9,9185664234,scl_9185664234,rural,senior_secondary,123476195,cluster_123476195,12347,block_12347,129,district_129,1,state_01
10,9094832448,scl_9094832448,urban,primary,123483099,cluster_123483099,12347,block_12347,123,district_123,1,state_01
7,9332120571,scl_9332120571,rural,upper_primary,123483553,cluster_123483553,12350,block_12350,124,district_124,1,state_01
10,9083279002,scl_9083279002,urban,primary,123480333,cluster_123480333,12354,block_12354,124,district_124,1,state_01
9,9297018077,scl_9297018077,rural,secondary,123490566,cluster_123490566,12345,block_12345,130,district_130,1,state_01
2,9440026673,scl_9440026673,urban,primary,123472537,cluster_123472537,12345,block_12345,131,district_131,1,state_01
4,9248461028,scl_9248461028,rural,upper_primary,123486511,cluster_123486511,12346,block_12346,123,district_123,1,state_01
8,9146689702,scl_9146689702,rural,upper_primary,123490735,cluster_123490735,12354,block_12354,129,district_129,1,state_01
4,9421046206,scl_9421046206,urban,secondary,123482010,cluster_123482010,12355,block_12355,127,district_127,1,state_01
7,9321554722,scl_9321554722,urban,primary,123473565,cluster_123473565,12345,block_12345,126,district_126,1,state_01
3,9001399574,scl_9001399574,rural,senior_secondary,123457060,cluster_123457060,12348,block_12348,130,district_130,1,state_01
1,9540832020,scl_9540832020,rural,senior_secondary,123483627,cluster_123483627,12354,block_12354,128,district_128,1,state_01
3,9350432565,scl_9350432565,rural,senior_secondary,123485180,cluster_123485180,12352,block_12352,129,district_129,1,state_01
5,9070191135,scl_9070191135,rural,secondary,123456815,cluster_123456815,12346,block_12346,131,district_131,1,state_01
2,9183654829,scl_9183654829,rural,secondary,123494461,cluster_123494461,12348,block_12348,131,district_131,1,state_01
10,9046692019,scl_9046692019,rural,secondary,123463972,cluster_123463972,12353,block_12353,124,district_124,1,state_01
1,9244435123,scl_9244435123,urban,senior_secondary,123468365,cluster_123468365,12351,block_12351,131,district_131,1,state_01
8,9481741266,scl_9481741266,urban,senior_secondary,123491493,cluster_123491493,12350,block_12350,125,district_125,1,state_01
8,9391630871,scl_9391630871,urban,primary,123467821,cluster_123467821,12348,block_12348,132,district_132,1,state_01
7,9432294141,scl_9432294141,urban,senior_secondary,123489926,cluster_123489926,12350,block_12350,126,district_126,1,state_01
5,9543207115,scl_9543207115,urban,secondary,123458348,cluster_123458348,12351,block_12351,130,district_130,1,state_01
1,9452723337,scl_9452723337,rural,upper_primary,123499591,cluster_123499591,12353,block_12353,132,district_132,1,state_01
6,9091515384,scl_9091515384,urban,primary,123466001,cluster_123466001,12350,block_12350,123,district_123,1,state_01
8,9079326046,scl_9079326046,urban,upper_primary,123462210,cluster_123462210,12346,block_12346,124,district_124,1,state_01
7,9126707695,scl_9126707695,rural,secondary,123480776,cluster_123480776,12353,block_12353,130,district_130,1,state_01
9,9427064542,scl_9427064542,urban,senior_secondary,123479698,cluster_123479698,12345,block_12345,127,district_127,1,state_01
2,9103166499,scl_9103166499,urban,senior_secondary,123471146,cluster_123471146,12346,block_12346,125,district_125,1,state_01
9,9123426752,scl_9123426752,rural,senior_secondary,123460174,cluster_123460174,12350,block_12350,132,district_132,1,state_01
11,9572166633,scl_9572166633,rural,secondary,123462509,cluster_123462509,12345,block_12345,125,district_125,1,state_01
7,9337082291,scl_9337082291,rural,senior_secondary,123496097,cluster_123496097,12353,block_12353,127,district_127,1,state_01
10,9072736536,scl_9072736536,urban,primary,123487012,cluster_123487012,12345,block_12345,127,district_127,1,state_01
2,9497685370,scl_9497685370,urban,secondary,123497134,cluster_123497134,12352,block_12352,128,district_128,1,state_01
4,9278527842,scl_9278527842,rural,primary,123461005,cluster_123461005,12351,block_12351,130,district_130,1,state_01
2,9236726401,scl_9236726401,rural,senior_secondary,123467250,cluster_123467250,12347,block_12347,128,district_128,1,state_01
11,9328394087,scl_9328394087,urban,senior_secondary,123458125,cluster_123458125,12346,block_12346,132,district_132,1,state_01
1,9009301061,scl_9009301061,rural,senior_secondary,123479707,cluster_123479707,12345,block_12345,124,district_124,1,state_01
3,9059778878,scl_9059778878,urban,primary,123466982,cluster_123466982,12345,block_12345,132,district_132,1,state_01
1,9192646930,scl_9192646930,rural,primary,123470900,cluster_123470900,12347,block_12347,128,district_128,1,state_01
5,9249717089,scl_9249717089,urban,primary,123480395,cluster_123480395,12351,block_12351,126,district_126,1,state_01
4,9152780955,scl_9152780955,rural,primary,123478511,cluster_123478511,12355,block_12355,132,district_132,1,state_01
3,9162061744,scl_9162061744,urban,primary,123498238,cluster_123498238,12353,block_12353,127,district_127,1,state_01
3,9516927551,scl_9516927551,urban,primary,123498352,cluster_123498352,12349,block_12349,132,district_132,1,state_01
8,9285596056,scl_9285596056,rural,senior_secondary,123470444,cluster_123470444,12352,block_12352,126,district_126,1,state_01
1,9548453873,scl_9548453873,rural,senior_secondary,123483662,cluster_123483662,12350,block_12350,132,district_132,1,state_01
9,9224600431,scl_9224600431,urban,secondary,123470690,cluster_123470690,12355,block_12355,128,district_128,1,state_01
11,9098936065,scl_9098936065,urban,primary,123487774,cluster_123487774,12354,block_12354,132,district_132,1,state_01
6,9180792783,scl_9180792783,rural,primary,123472157,cluster_123472157,12347,block_12347,132,district_132,1,state_01
12,9182202693,scl_9182202693,urban,upper_primary,123474798,cluster_123474798,12347,block_12347,132,district_132,1,state_01
3,9090247229,scl_9090247229,urban,secondary,123460330,cluster_123460330,12349,block_12349,126,district_126,1,state_01
4,9115062453,scl_9115062453,urban,primary,123484655,cluster_123484655,12353,block_12353,132,district_132,1,state_01
6,9400891996,scl_9400891996,rural,primary,123466621,cluster_123466621,12347,block_12347,123,district_123,1,state_01
12,9217347248,scl_9217347248,rural,secondary,123467003,cluster_123467003,12350,block_12350,127,district_127,1,state_01
8,9054257148,scl_9054257148,urban,primary,123485515,cluster_123485515,12347,block_12347,130,district_130,1,state_01
6,9326759604,scl_9326759604,rural,senior_secondary,123484151,cluster_123484151,12346,block_12346,130,district_130,1,state_01
11,9542521222,scl_9542521222,urban,primary,123459021,cluster_123459021,12347,block_12347,129,district_129,1,state_01
2,9173071193,scl_9173071193,rural,senior_secondary,123492832,cluster_123492832,12352,block_12352,125,district_125,1,state_01
6,9022284873,scl_9022284873,rural,senior_secondary,123461718,cluster_123461718,12353,block_12353,129,district_129,1,state_01
